in s,C1 in V,C2 in V,C3 in V
-6.9941160E-03,1.873722845412E-02,-7.74167878507E-01,3.670885591103E-02
-6.9939320E-03,1.874056243644E-02,-7.74421305349E-01,3.670989187235E-02
-6.9937480E-03,1.874520690370E-02,-7.74277495174E-01,3.671086588675E-02
-6.9935640E-03,1.874471092437E-02,-7.74718110869E-01,3.670991944881E-02
-6.9933800E-03,1.874382544615E-02,-7.74222775316E-01,3.670962410314E-02
-6.9931960E-03,1.874865789854E-02,-7.74087202689E-01,3.671013380202E-02
-6.9930120E-03,1.874682954935E-02,-7.74207024323E-01,3.670854075147E-02
-6.9928280E-03,1.874053264925E-02,-7.74267325131E-01,3.670961089233E-02
-6.9926440E-03,1.873998851472E-02,-7.74388275994E-01,3.670935725594E-02
-6.9924600E-03,1.874016131813E-02,-7.74012454739E-01,3.670829879386E-02
-6.9922760E-03,1.873854423597E-02,-7.74493978778E-01,3.670909450656E-02
-6.9920920E-03,1.873882601693E-02,-7.73846940091E-01,3.670979115447E-02
-6.9919080E-03,1.873846785238E-02,-7.74458562909E-01,3.670804907834E-02
-6.9917240E-03,1.873954388968E-02,-7.74272144726E-01,3.670668147305E-02
-6.9915400E-03,1.874578431671E-02,-7.73861592123E-01,3.670759159872E-02
-6.9913560E-03,1.874937827888E-02,-7.74203478312E-01,3.670759976177E-02
-6.9911720E-03,1.875001899040E-02,-7.73974594148E-01,3.670638358487E-02
-6.9909880E-03,1.875272019024E-02,-7.74066557595E-01,3.670870626612E-02
-6.9908040E-03,1.875548802040E-02,-7.74541636882E-01,3.670909450190E-02
-6.9906200E-03,1.875588019219E-02,-7.73882456077E-01,3.670901313225E-02
-6.9904360E-03,1.874431465360E-02,-7.74083263194E-01,3.670968600815E-02
-6.9902520E-03,1.874766983980E-02,-7.73960463656E-01,3.671021213090E-02
-6.9900680E-03,1.874406512783E-02,-7.73860330181E-01,3.670989494571E-02
-6.9898840E-03,1.874562040510E-02,-7.73714426858E-01,3.670879629241E-02
-6.9897000E-03,1.874418346052E-02,-7.73679260118E-01,3.670945594819E-02
-6.9895160E-03,1.874227118286E-02,-7.73863783060E-01,3.671082797261E-02
-6.9893320E-03,1.874837720491E-02,-7.74242591532E-01,3.671107716193E-02
-6.9891480E-03,1.874796372795E-02,-7.73861561855E-01,3.671145606587E-02
-6.9889640E-03,1.874939704387E-02,-7.74057232728E-01,3.671051265938E-02
-6.9887800E-03,1.874852879162E-02,-7.73924298072E-01,3.670954249600E-02
-6.9885960E-03,1.875616614314E-02,-7.73918463336E-01,3.670929118326E-02
-6.9884120E-03,1.874611048101E-02,-7.73937127041E-01,3.670939424342E-02
-6.9882280E-03,1.874696284024E-02,-7.73502192413E-01,3.671050133450E-02
-6.9880440E-03,1.874234595409E-02,-7.73759854445E-01,3.671063250197E-02
-6.9878600E-03,1.874358308109E-02,-7.73538483726E-01,3.671089401735E-02
-6.9876760E-03,1.874440749482E-02,-7.73520034226E-01,3.671057814533E-02
-6.9874920E-03,1.873978299045E-02,-7.73702140385E-01,3.671179143978E-02
-6.9873080E-03,1.873862941124E-02,-7.73696657224E-01,3.670954687787E-02
-6.9871240E-03,1.874030661959E-02,-7.73435239634E-01,3.670892249128E-02
-6.9869400E-03,1.874425338887E-02,-7.73333040951E-01,3.670845024088E-02
-6.9867560E-03,1.874317804774E-02,-7.73646691767E-01,3.670988803064E-02
-6.9865720E-03,1.874334918990E-02,-7.73709174199E-01,3.670979020452E-02
-6.9863880E-03,1.874409316879E-02,-7.73852621159E-01,3.671090187306E-02
-6.9862040E-03,1.873917726174E-02,-7.73557058955E-01,3.670936607556E-02
-6.9860200E-03,1.873449095249E-02,-7.73173719598E-01,3.670961330911E-02
-6.9858360E-03,1.873073782612E-02,-7.73694773624E-01,3.670699491898E-02
-6.9856520E-03,1.873284922986E-02,-7.73635203904E-01,3.670932039885E-02
-6.9854680E-03,1.873178350230E-02,-7.73642300582E-01,3.670653180486E-02
-6.9852840E-03,1.873304532565E-02,-7.73301310791E-01,3.670757637160E-02
-6.9851000E-03,1.872955368672E-02,-7.73619266646E-01,3.670632060418E-02
-6.9849160E-03,1.872874677022E-02,-7.73714161431E-01,3.670861485215E-02
-6.9847320E-03,1.873101397607E-02,-7.73373485962E-01,3.670917913118E-02
-6.9845480E-03,1.873236588741E-02,-7.73564728396E-01,3.670802877085E-02
-6.9843640E-03,1.873553669153E-02,-7.73401216092E-01,3.670880640192E-02
-6.9841800E-03,1.873127922722E-02,-7.73195249448E-01,3.670857196940E-02
-6.9839960E-03,1.872948047778E-02,-7.73456273554E-01,3.670931579812E-02
-6.9838120E-03,1.873167280763E-02,-7.73374058725E-01,3.670812047819E-02
-6.9836280E-03,1.873019635750E-02,-7.73280081293E-01,3.670844336307E-02
-6.9834440E-03,1.873593843848E-02,-7.73304910352E-01,3.670695108628E-02
-6.9832600E-03,1.873463498269E-02,-7.73134899745E-01,3.670746547436E-02
-6.9830760E-03,1.873503428375E-02,-7.72871731268E-01,3.670915192259E-02
-6.9828920E-03,1.873410189714E-02,-7.73232963355E-01,3.670964857364E-02
-6.9827080E-03,1.873467789221E-02,-7.72758398624E-01,3.670852895627E-02
-6.9825240E-03,1.873766366698E-02,-7.72998162964E-01,3.670900447560E-02
-6.9823400E-03,1.873666187821E-02,-7.73349443870E-01,3.670857902417E-02
-6.9821560E-03,1.873379688434E-02,-7.72939766711E-01,3.670822364079E-02
-6.9819720E-03,1.873761161769E-02,-7.72767343977E-01,3.670828146195E-02
-6.9817880E-03,1.873772996784E-02,-7.73235661862E-01,3.671000928419E-02
-6.9816040E-03,1.873727219951E-02,-7.72933298675E-01,3.671065408537E-02
-6.9814200E-03,1.873802771166E-02,-7.72758570919E-01,3.670950661214E-02
-6.9812360E-03,1.873467883285E-02,-7.73028947832E-01,3.670995039200E-02
-6.9810520E-03,1.873304061898E-02,-7.72936064703E-01,3.670921826070E-02
-6.9808680E-03,1.873322525368E-02,-7.73035874544E-01,3.670906744232E-02
-6.9806840E-03,1.873279587904E-02,-7.72830469022E-01,3.670948021846E-02
-6.9805000E-03,1.873066710847E-02,-7.72993727541E-01,3.670880285824E-02
-6.9803160E-03,1.873158890944E-02,-7.72868650919E-01,3.670992148841E-02
-6.9801320E-03,1.873205724711E-02,-7.72866092110E-01,3.670842055032E-02
-6.9799480E-03,1.872763916108E-02,-7.72663452616E-01,3.671005569199E-02
-6.9797640E-03,1.873449238090E-02,-7.72454028437E-01,3.670989510870E-02
-6.9795800E-03,1.873961875521E-02,-7.72446778091E-01,3.671001879765E-02
-6.9793960E-03,1.873767629805E-02,-7.72624884220E-01,3.670913541490E-02
-6.9792120E-03,1.873763961674E-02,-7.72424805863E-01,3.670970581273E-02
-6.9790280E-03,1.873796566812E-02,-7.72614469705E-01,3.670914419262E-02
-6.9788440E-03,1.873415454364E-02,-7.72951766802E-01,3.671090364723E-02
-6.9786600E-03,1.873691941452E-02,-7.72567426274E-01,3.671005868154E-02
-6.9784760E-03,1.873931459923E-02,-7.72301570931E-01,3.671011742005E-02
-6.9782920E-03,1.873252662554E-02,-7.72366987029E-01,3.671004943350E-02
-6.9781080E-03,1.873268498647E-02,-7.72218604060E-01,3.670955638202E-02
-6.9779240E-03,1.873727079903E-02,-7.72515311791E-01,3.670954752514E-02
-6.9777400E-03,1.873986316103E-02,-7.72483162535E-01,3.670948482851E-02
-6.9775560E-03,1.873918240497E-02,-7.72569547361E-01,3.671148226863E-02
-6.9773720E-03,1.874156718798E-02,-7.72368949791E-01,3.670851202948E-02
-6.9771880E-03,1.874722825669E-02,-7.72365000984E-01,3.671104939455E-02
-6.9770040E-03,1.874842215635E-02,-7.72254671855E-01,3.671053204486E-02
-6.9768200E-03,1.874028456703E-02,-7.72245668294E-01,3.671002893044E-02
-6.9766360E-03,1.874539133118E-02,-7.72333929734E-01,3.670919119181E-02
-6.9764520E-03,1.874842526464E-02,-7.72537330585E-01,3.670652359525E-02
-6.9762680E-03,1.874411356359E-02,-7.72336893668E-01,3.670886304030E-02
-6.9760840E-03,1.874611158928E-02,-7.72430994501E-01,3.670868337886E-02
-6.9759000E-03,1.874567753708E-02,-7.72310218262E-01,3.670804782106E-02
-6.9757160E-03,1.874791938303E-02,-7.72494836664E-01,3.670957351835E-02
-6.9755320E-03,1.874800627193E-02,-7.72076041857E-01,3.671079469645E-02
-6.9753480E-03,1.874473196062E-02,-7.72112293588E-01,3.671112449175E-02
-6.9751640E-03,1.874630515420E-02,-7.72183234757E-01,3.670890825136E-02
-6.9749800E-03,1.874887967206E-02,-7.72143884050E-01,3.671117685536E-02
-6.9747960E-03,1.874818362951E-02,-7.72324327799E-01,3.671190243015E-02
-6.9746120E-03,1.874741055028E-02,-7.72348768031E-01,3.671110315515E-02
-6.9744280E-03,1.875140241420E-02,-7.72388759023E-01,3.671206187723E-02
-6.9742440E-03,1.874706034505E-02,-7.72061133711E-01,3.670943910522E-02
-6.9740600E-03,1.875035301273E-02,-7.72195402486E-01,3.671080392120E-02
-6.9738760E-03,1.874747034235E-02,-7.72143350868E-01,3.671076856354E-02
-6.9736920E-03,1.874663475392E-02,-7.71599099925E-01,3.671048454741E-02
-6.9735080E-03,1.874678160486E-02,-7.72150373040E-01,3.671027058536E-02
-6.9733240E-03,1.874125391784E-02,-7.72202420002E-01,3.670872737454E-02
-6.9731400E-03,1.874223747946E-02,-7.71669705817E-01,3.671021376537E-02
-6.9729560E-03,1.874137087565E-02,-7.71808274975E-01,3.670953367637E-02
-6.9727720E-03,1.874411816083E-02,-7.72005587304E-01,3.670890097773E-02
-6.9725880E-03,1.874600610652E-02,-7.71875986783E-01,3.671135804882E-02
-6.9724040E-03,1.874086186014E-02,-7.71941335360E-01,3.671002325403E-02
-6.9722200E-03,1.873960153156E-02,-7.71937903436E-01,3.671064440893E-02
-6.9720360E-03,1.874267675754E-02,-7.71570897149E-01,3.670911412487E-02
-6.9718520E-03,1.874120305249E-02,-7.72211682005E-01,3.671031942857E-02
-6.9716680E-03,1.873974144648E-02,-7.71705687465E-01,3.670883657677E-02
-6.9714840E-03,1.873343933214E-02,-7.71848503454E-01,3.670830078224E-02
-6.9713000E-03,1.873185648307E-02,-7.71729946090E-01,3.670873530941E-02
-6.9711160E-03,1.873518795663E-02,-7.71845125081E-01,3.670897444977E-02
-6.9709320E-03,1.872917112851E-02,-7.71854117000E-01,3.670908883946E-02
-6.9707480E-03,1.873355331438E-02,-7.71698395209E-01,3.670930695521E-02
-6.9705640E-03,1.873573910052E-02,-7.71637291135E-01,3.670862471486E-02
-6.9703800E-03,1.873743327990E-02,-7.71791869728E-01,3.670758503756E-02
-6.9701960E-03,1.873407109132E-02,-7.71517490456E-01,3.670863949960E-02
-6.9700120E-03,1.873486227778E-02,-7.71645011799E-01,3.671035427867E-02
-6.9698280E-03,1.873339646220E-02,-7.71904806560E-01,3.670970745185E-02
-6.9696440E-03,1.873888874034E-02,-7.71597668016E-01,3.670902656192E-02
-6.9694600E-03,1.873866164781E-02,-7.71608771710E-01,3.671078021439E-02
-6.9692760E-03,1.873677825163E-02,-7.71815965371E-01,3.670844983110E-02
-6.9690920E-03,1.873901840372E-02,-7.71774949925E-01,3.671086176565E-02
-6.9689080E-03,1.873687035710E-02,-7.71080960939E-01,3.670936260639E-02
-6.9687240E-03,1.873291131881E-02,-7.71319861477E-01,3.670864669872E-02
-6.9685400E-03,1.873247365890E-02,-7.71516826889E-01,3.670919817207E-02
-6.9683560E-03,1.873603471628E-02,-7.71496884944E-01,3.670718910439E-02
-6.9681720E-03,1.873579665160E-02,-7.71502735978E-01,3.670922393246E-02
-6.9679880E-03,1.874070072387E-02,-7.71475948812E-01,3.670794982264E-02
-6.9678040E-03,1.874204762353E-02,-7.70736259827E-01,3.670811257591E-02
-6.9676200E-03,1.874235626616E-02,-7.71051775618E-01,3.670726183603E-02
-6.9674360E-03,1.874163725021E-02,-7.71287989290E-01,3.670703293091E-02
-6.9672520E-03,1.874414736362E-02,-7.71648052568E-01,3.670699131476E-02
-6.9670680E-03,1.873881136606E-02,-7.71390250837E-01,3.670742390944E-02
-6.9668840E-03,1.873528077806E-02,-7.71475944156E-01,3.670780439196E-02
-6.9667000E-03,1.873383315470E-02,-7.71395801520E-01,3.670896949513E-02
-6.9665160E-03,1.873211213111E-02,-7.71413971623E-01,3.670881894683E-02
-6.9663320E-03,1.872839463366E-02,-7.71374111017E-01,3.671071742928E-02
-6.9661480E-03,1.873313102246E-02,-7.70874072285E-01,3.670930659665E-02
-6.9659640E-03,1.873218927023E-02,-7.71038308693E-01,3.670965551665E-02
-6.9657800E-03,1.873921158447E-02,-7.71099117072E-01,3.670891913852E-02
-6.9655960E-03,1.873729051630E-02,-7.70922016771E-01,3.670917272368E-02
-6.9654120E-03,1.873740537398E-02,-7.70738969976E-01,3.670940849265E-02
-6.9652280E-03,1.873981761470E-02,-7.71183124697E-01,3.670852218090E-02
-6.9650440E-03,1.873779100439E-02,-7.71115606138E-01,3.670857887981E-02
-6.9648600E-03,1.874316053072E-02,-7.71300655277E-01,3.670812851550E-02
-6.9646760E-03,1.874079917631E-02,-7.70878817374E-01,3.670801100122E-02
-6.9644920E-03,1.873629413851E-02,-7.71076639602E-01,3.670695353566E-02
-6.9643080E-03,1.873844691509E-02,-7.70940233441E-01,3.670580638373E-02
-6.9641240E-03,1.873725075697E-02,-7.70999339828E-01,3.670660668319E-02
-6.9639400E-03,1.873883589477E-02,-7.70699833473E-01,3.670875121640E-02
-6.9637560E-03,1.874281472483E-02,-7.70811447827E-01,3.670853626715E-02
-6.9635720E-03,1.873736118971E-02,-7.70807040343E-01,3.670800272176E-02
-6.9633880E-03,1.874431512624E-02,-7.70848158235E-01,3.670664990587E-02
-6.9632040E-03,1.874312747343E-02,-7.70758546377E-01,3.670635518884E-02
-6.9630200E-03,1.875051177063E-02,-7.70921497559E-01,3.670586180674E-02
-6.9628360E-03,1.875548328812E-02,-7.70590945566E-01,3.670624747207E-02
-6.9626520E-03,1.875086220637E-02,-7.70728355227E-01,3.670451293500E-02
-6.9624680E-03,1.874708761883E-02,-7.70521569019E-01,3.670692303484E-02
-6.9622840E-03,1.874559712902E-02,-7.70945544308E-01,3.670633662293E-02
-6.9621000E-03,1.874718376043E-02,-7.71052441513E-01,3.670655474333E-02
-6.9619160E-03,1.874674183040E-02,-7.70705081476E-01,3.670689152820E-02
-6.9617320E-03,1.874417594591E-02,-7.70522940392E-01,3.670660335371E-02
-6.9615480E-03,1.874376163076E-02,-7.70528814709E-01,3.670709827716E-02
-6.9613640E-03,1.874395030973E-02,-7.70842428273E-01,3.670725260662E-02
-6.9611800E-03,1.874363531548E-02,-7.70465161139E-01,3.670794188777E-02
-6.9609960E-03,1.874287730854E-02,-7.70959244063E-01,3.670865820056E-02
-6.9608120E-03,1.874495830344E-02,-7.70960405888E-01,3.670897346722E-02
-6.9606280E-03,1.874950510639E-02,-7.70766602317E-01,3.670750119990E-02
-6.9604440E-03,1.874609481384E-02,-7.70274135238E-01,3.670854258617E-02
-6.9602600E-03,1.874304799436E-02,-7.70305162249E-01,3.670838657567E-02
-6.9600760E-03,1.874399280947E-02,-7.70621860819E-01,3.670919713831E-02
-6.9598920E-03,1.875055508994E-02,-7.70426201588E-01,3.670793999719E-02
-6.9597080E-03,1.874334836568E-02,-7.70595592866E-01,3.670982718734E-02
-6.9595240E-03,1.874284459468E-02,-7.70286398428E-01,3.670957099913E-02
-6.9593400E-03,1.873801465452E-02,-7.70267052529E-01,3.670947313109E-02
-6.9591560E-03,1.873590969204E-02,-7.69944481971E-01,3.670867951853E-02
-6.9589720E-03,1.873361127524E-02,-7.70242887037E-01,3.670934970291E-02
-6.9587880E-03,1.874020217525E-02,-7.70480767777E-01,3.671037614612E-02
-6.9586040E-03,1.874063480369E-02,-7.70293108607E-01,3.670962049892E-02
-6.9584200E-03,1.873825692994E-02,-7.70267997822E-01,3.671017749501E-02
-6.9582360E-03,1.873629009075E-02,-7.69996894477E-01,3.670837477582E-02
-6.9580520E-03,1.873572774188E-02,-7.70083928900E-01,3.671076004194E-02
-6.9578680E-03,1.873659477409E-02,-7.70413344679E-01,3.670881075120E-02
-6.9576840E-03,1.873510963589E-02,-7.70021525631E-01,3.670901348149E-02
-6.9575000E-03,1.872660334528E-02,-7.70137289027E-01,3.670983558787E-02
-6.9573160E-03,1.872483558910E-02,-7.69895580551E-01,3.670990720658E-02
-6.9571320E-03,1.872432180055E-02,-7.70111090923E-01,3.671077989774E-02
-6.9569480E-03,1.872648599398E-02,-7.70017178683E-01,3.671135834219E-02
-6.9567640E-03,1.873210244070E-02,-7.70281718532E-01,3.670982898945E-02
-6.9565800E-03,1.873112298389E-02,-7.70050096279E-01,3.671046320150E-02
-6.9563960E-03,1.873155156689E-02,-7.70228907885E-01,3.671015944133E-02
-6.9562120E-03,1.873566640498E-02,-7.70211250009E-01,3.670989989104E-02
-6.9560280E-03,1.873226477721E-02,-7.70068075461E-01,3.670698102364E-02
-6.9558440E-03,1.873593641867E-02,-7.69814690528E-01,3.670656673411E-02
-6.9556600E-03,1.873385757048E-02,-7.69855289208E-01,3.670718140235E-02
-6.9554760E-03,1.873238089568E-02,-7.69761619112E-01,3.670694384525E-02
-6.9552920E-03,1.873251399797E-02,-7.70053942641E-01,3.670536330236E-02
-6.9551080E-03,1.872894775894E-02,-7.69628079096E-01,3.670543573132E-02
-6.9549240E-03,1.873192535437E-02,-7.69778762432E-01,3.670675720355E-02
-6.9547400E-03,1.872770597766E-02,-7.69815109624E-01,3.670517035095E-02
-6.9545560E-03,1.872698316657E-02,-7.69475290971E-01,3.670621251488E-02
-6.9543720E-03,1.872846448867E-02,-7.70092627453E-01,3.670670046737E-02
-6.9541880E-03,1.873278271131E-02,-7.69637837028E-01,3.670622653594E-02
-6.9540040E-03,1.873329991897E-02,-7.69503305154E-01,3.670591405394E-02
-6.9538200E-03,1.873472274238E-02,-7.69980188878E-01,3.670769023510E-02
-6.9536360E-03,1.873473341766E-02,-7.69589773798E-01,3.670724862522E-02
-6.9534520E-03,1.873615992212E-02,-7.69576290576E-01,3.670846358208E-02
-6.9532680E-03,1.872922909519E-02,-7.69737269683E-01,3.670861346914E-02
-6.9530840E-03,1.873575726364E-02,-7.69578709686E-01,3.670804261962E-02
-6.9529000E-03,1.873031962154E-02,-7.69574597897E-01,3.670738451915E-02
-6.9527160E-03,1.872805263920E-02,-7.69855498755E-01,3.670697027618E-02
-6.9525320E-03,1.873140670083E-02,-7.69335757894E-01,3.670676911050E-02
-6.9523480E-03,1.872590856933E-02,-7.69525496243E-01,3.670668567332E-02
-6.9521640E-03,1.872421092776E-02,-7.69639541348E-01,3.670757074641E-02
-6.9519800E-03,1.872772138872E-02,-7.69721851638E-01,3.670624254538E-02
-6.9517960E-03,1.873164825913E-02,-7.69725195086E-01,3.670799626770E-02
-6.9516120E-03,1.872971474383E-02,-7.69479188556E-01,3.670836755807E-02
-6.9514280E-03,1.873011471311E-02,-7.69520869898E-01,3.670824657461E-02
-6.9512440E-03,1.873461254363E-02,-7.69503028085E-01,3.670868316932E-02
-6.9510600E-03,1.873647575573E-02,-7.69978675479E-01,3.670832974171E-02
-6.9508760E-03,1.873473568194E-02,-7.69217093429E-01,3.670732700998E-02
-6.9506920E-03,1.873574046026E-02,-7.69373634784E-01,3.670861955067E-02
-6.9505080E-03,1.872833647606E-02,-7.69064265722E-01,3.671062853454E-02
-6.9503240E-03,1.873104514162E-02,-7.69234294957E-01,3.670893139472E-02
-6.9501400E-03,1.872442047883E-02,-7.69162338646E-01,3.670832601642E-02
-6.9499560E-03,1.872877951785E-02,-7.69440897228E-01,3.670816977309E-02
-6.9497720E-03,1.873114219940E-02,-7.69195961719E-01,3.670965314178E-02
-6.9495880E-03,1.873318464801E-02,-7.69092000509E-01,3.670818980118E-02
-6.9494040E-03,1.873314521814E-02,-7.68813651474E-01,3.670991668744E-02
-6.9492200E-03,1.873353082178E-02,-7.69023799757E-01,3.670830421416E-02
-6.9490360E-03,1.873674411516E-02,-7.68869107077E-01,3.670818877207E-02
-6.9488520E-03,1.873776889479E-02,-7.68823435018E-01,3.671019021222E-02
-6.9486680E-03,1.873807148383E-02,-7.68786549987E-01,3.670812761212E-02
-6.9484840E-03,1.873935630851E-02,-7.68873423757E-01,3.670832937384E-02
-6.9483000E-03,1.873623681095E-02,-7.69010966131E-01,3.670891784398E-02
-6.9481160E-03,1.873419515745E-02,-7.68950311420E-01,3.670680807238E-02
-6.9479320E-03,1.873480438444E-02,-7.68776624417E-01,3.670870757928E-02
-6.9477480E-03,1.873589588519E-02,-7.68580820831E-01,3.670875570072E-02
-6.9475640E-03,1.873073335228E-02,-7.68878268963E-01,3.670812038971E-02
-6.9473800E-03,1.873179347677E-02,-7.68800892355E-01,3.671001297688E-02
-6.9471960E-03,1.873486055251E-02,-7.68845281517E-01,3.670929556979E-02
-6.9470120E-03,1.873754759276E-02,-7.69147437485E-01,3.671181175659E-02
-6.9468280E-03,1.873557774656E-02,-7.68679224374E-01,3.671072256086E-02
-6.9466440E-03,1.873440473414E-02,-7.68839756446E-01,3.671074673800E-02
-6.9464600E-03,1.873525796997E-02,-7.68802263727E-01,3.671110759290E-02
-6.9462760E-03,1.873531149773E-02,-7.68782703625E-01,3.671048644731E-02
-6.9460920E-03,1.873429038984E-02,-7.68590688193E-01,3.671095138682E-02
-6.9459080E-03,1.873530526137E-02,-7.68728847569E-01,3.671035401324E-02
-6.9457240E-03,1.873075803699E-02,-7.68682146398E-01,3.671180242473E-02
-6.9455400E-03,1.873506944933E-02,-7.68481474323E-01,3.671075359253E-02
-6.9453560E-03,1.873431038650E-02,-7.68603626592E-01,3.671116169343E-02
-6.9451720E-03,1.873525406423E-02,-7.68655182281E-01,3.670910108170E-02
-6.9449880E-03,1.873085569663E-02,-7.68508973951E-01,3.670887247460E-02
-6.9448040E-03,1.873025390160E-02,-7.68571894104E-01,3.670992675969E-02
-6.9446200E-03,1.873229538396E-02,-7.68432088615E-01,3.671261729008E-02
-6.9444360E-03,1.873069914247E-02,-7.68350928510E-01,3.671121259952E-02
-6.9442520E-03,1.873276138402E-02,-7.68677473487E-01,3.671149735605E-02
-6.9440680E-03,1.872972775440E-02,-7.68380926410E-01,3.671161118696E-02
-6.9438840E-03,1.872789080095E-02,-7.68465560349E-01,3.670953702448E-02
-6.9437000E-03,1.872540788449E-02,-7.68682844890E-01,3.670981252367E-02
-6.9435160E-03,1.872272436231E-02,-7.68521141680E-01,3.670983584398E-02
-6.9433320E-03,1.872076623331E-02,-7.68404605286E-01,3.670978597632E-02
-6.9431480E-03,1.872443315530E-02,-7.68471495202E-01,3.671311992487E-02
-6.9429640E-03,1.872336214831E-02,-7.68152682530E-01,3.671016121084E-02
-6.9427800E-03,1.871717502785E-02,-7.68678672565E-01,3.671202897826E-02
-6.9425960E-03,1.872409548334E-02,-7.68826298835E-01,3.670934220111E-02
-6.9424120E-03,1.872949775149E-02,-7.68640038976E-01,3.671107244944E-02
-6.9422280E-03,1.872608409103E-02,-7.68763499754E-01,3.671152407570E-02
-6.9420440E-03,1.873072468749E-02,-7.68498245114E-01,3.670956693856E-02
-6.9418600E-03,1.872887915539E-02,-7.68041000655E-01,3.670951551558E-02
