in s,C1 in V,C4 in V
-5.0574160E-03,2.087363399150E+01,-2.25624171910E+00
-5.0572328E-03,2.089430480780E+01,-2.27269920181E+00
-5.0570496E-03,2.088397027044E+01,-2.27742120516E+00
-5.0568664E-03,2.089652986316E+01,-2.21793157873E+00
-5.0566832E-03,2.089934294628E+01,-2.28588621723E+00
-5.0565000E-03,2.088318587797E+01,-2.30256966208E+00
-5.0563168E-03,2.090540686673E+01,-2.30788621013E+00
-5.0561336E-03,2.089282293854E+01,-2.29034154802E+00
-5.0559504E-03,2.088005435703E+01,-2.21669645873E+00
-5.0557672E-03,2.088567837192E+01,-2.33197915261E+00
-5.0555840E-03,2.090672586629E+01,-2.25853716149E+00
-5.0554008E-03,2.089761463510E+01,-2.30920871147E+00
-5.0552176E-03,2.090421825698E+01,-2.29859598805E+00
-5.0550344E-03,2.089139915122E+01,-2.27104531261E+00
-5.0548512E-03,2.088944266135E+01,-2.27226943136E+00
-5.0546680E-03,2.089651168840E+01,-2.27848301767E+00
-5.0544848E-03,2.087812372068E+01,-2.22396680512E+00
-5.0543016E-03,2.087593898693E+01,-2.29304898423E+00
-5.0541184E-03,2.091230521960E+01,-2.24573586495E+00
-5.0539352E-03,2.088303798860E+01,-2.26522401101E+00
-5.0537520E-03,2.088600620212E+01,-2.25465657315E+00
-5.0535688E-03,2.088134126788E+01,-2.26073020496E+00
-5.0533856E-03,2.091965092396E+01,-2.28129925565E+00
-5.0532024E-03,2.087530090524E+01,-2.25761624645E+00
-5.0530192E-03,2.086644168528E+01,-2.27578246160E+00
-5.0528360E-03,2.087999471514E+01,-2.26496637226E+00
-5.0526528E-03,2.091008207345E+01,-2.26246922868E+00
-5.0524696E-03,2.089182320567E+01,-2.26544507206E+00
-5.0522864E-03,2.090208634784E+01,-2.24356631408E+00
-5.0521032E-03,2.090713474019E+01,-2.26674644402E+00
-5.0519200E-03,2.087182479961E+01,-2.24061752562E+00
-5.0517368E-03,2.090141609361E+01,-2.27453585141E+00
-5.0515536E-03,2.088624198506E+01,-2.19668357060E+00
-5.0513704E-03,2.088429311341E+01,-2.25147498897E+00
-5.0511872E-03,2.090924821844E+01,-2.28350350992E+00
-5.0510040E-03,2.089545160117E+01,-2.26000556615E+00
-5.0508208E-03,2.091158776129E+01,-2.26843103194E+00
-5.0506376E-03,2.090897530368E+01,-2.25180657473E+00
-5.0504544E-03,2.088807489308E+01,-2.25826963908E+00
-5.0502712E-03,2.090420360262E+01,-2.27168212770E+00
-5.0500880E-03,2.090723984925E+01,-2.26194625613E+00
-5.0499048E-03,2.091085478248E+01,-2.27742281170E+00
-5.0497216E-03,2.087859930521E+01,-2.29936673897E+00
-5.0495384E-03,2.088427946487E+01,-2.25777334892E+00
-5.0493552E-03,2.088789069610E+01,-2.26841730657E+00
-5.0491720E-03,2.088382450914E+01,-2.27868010881E+00
-5.0489888E-03,2.088501617363E+01,-2.26727153533E+00
-5.0488056E-03,2.088988147261E+01,-2.30131049068E+00
-5.0486224E-03,2.089142636446E+01,-2.26075895955E+00
-5.0484392E-03,2.087692156019E+01,-2.28540510763E+00
-5.0482560E-03,2.089726187805E+01,-2.24691240476E+00
-5.0480728E-03,2.090735886296E+01,-2.26857514246E+00
-5.0478896E-03,2.089676336901E+01,-2.21039461796E+00
-5.0477064E-03,2.092191899246E+01,-2.24651491628E+00
-5.0475232E-03,2.089005600711E+01,-2.27828326062E+00
-5.0473400E-03,2.086821366617E+01,-2.23439385775E+00
-5.0471568E-03,2.088364853574E+01,-2.24002441284E+00
-5.0469736E-03,2.090613956613E+01,-2.29276757347E+00
-5.0467904E-03,2.089825444439E+01,-2.25448383610E+00
-5.0466072E-03,2.089136284826E+01,-2.24939010697E+00
-5.0464240E-03,2.088920586327E+01,-2.28634378766E+00
-5.0462408E-03,2.088830202403E+01,-2.24898296767E+00
-5.0460576E-03,2.090156959420E+01,-2.29815300447E+00
-5.0458744E-03,2.089627347006E+01,-2.26234035692E+00
-5.0456912E-03,2.089254357902E+01,-2.25688450630E+00
-5.0455080E-03,2.089835285259E+01,-2.30090914886E+00
-5.0453248E-03,2.088995235091E+01,-2.25632327967E+00
-5.0451416E-03,2.088556983093E+01,-2.23541019843E+00
-5.0449584E-03,2.088002770724E+01,-2.26545190564E+00
-5.0447752E-03,2.089509798264E+01,-2.30579945385E+00
-5.0445920E-03,2.088286062753E+01,-2.25554250539E+00
-5.0444088E-03,2.089861687323E+01,-2.29869062207E+00
-5.0442256E-03,2.088110899137E+01,-2.27006833195E+00
-5.0440424E-03,2.089547708681E+01,-2.27402773346E+00
-5.0438592E-03,2.090028464379E+01,-2.30194642101E+00
-5.0436760E-03,2.087771361278E+01,-2.22114255778E+00
-5.0434928E-03,2.089792193895E+01,-2.24376220615E+00
-5.0433096E-03,2.090573858986E+01,-2.25464856378E+00
-5.0431264E-03,2.089341633072E+01,-2.29380766288E+00
-5.0429432E-03,2.088578337854E+01,-2.22548494241E+00
-5.0427600E-03,2.090268669700E+01,-2.22077871333E+00
-5.0425768E-03,2.090548836676E+01,-2.30589887253E+00
-5.0423936E-03,2.088009424092E+01,-2.29204124664E+00
-5.0422104E-03,2.089846628768E+01,-2.31359925712E+00
-5.0420272E-03,2.088712263437E+01,-2.26826445325E+00
-5.0418440E-03,2.088949209595E+01,-2.27960881204E+00
-5.0416608E-03,2.088966383649E+01,-2.27610065960E+00
-5.0414776E-03,2.087013727570E+01,-2.28230594550E+00
-5.0412944E-03,2.086723610343E+01,-2.31335805622E+00
-5.0411112E-03,2.088829987733E+01,-2.28569649518E+00
-5.0409280E-03,2.089636960117E+01,-2.25801549279E+00
-5.0407448E-03,2.089942264887E+01,-2.25214379500E+00
-5.0405616E-03,2.090266548147E+01,-2.21230471400E+00
-5.0403784E-03,2.088841624143E+01,-2.24141796245E+00
-5.0401952E-03,2.088167907255E+01,-2.27184732105E+00
-5.0400120E-03,2.089799402332E+01,-2.23159775962E+00
-5.0398288E-03,2.089523369497E+01,-2.29167867112E+00
-5.0396456E-03,2.090623566000E+01,-2.24171138727E+00
-5.0394624E-03,2.086822375705E+01,-2.22213767595E+00
-5.0392792E-03,2.087177851753E+01,-2.28339894568E+00
-5.0390960E-03,2.089394251866E+01,-2.27748645595E+00
-5.0389128E-03,2.090794465089E+01,-2.27476593466E+00
-5.0387296E-03,2.089668491440E+01,-2.28229105598E+00
-5.0385464E-03,2.090685209310E+01,-2.28148671924E+00
-5.0383632E-03,2.090080531364E+01,-2.26977730528E+00
-5.0381800E-03,2.089736547371E+01,-2.21853227015E+00
-5.0379968E-03,2.092206778055E+01,-2.25092008370E+00
-5.0378136E-03,2.088591708852E+01,-2.24333729022E+00
-5.0376304E-03,2.088722159205E+01,-2.24827404493E+00
-5.0374472E-03,2.090901942974E+01,-2.22521948055E+00
-5.0372640E-03,2.089049291382E+01,-2.22328659040E+00
-5.0370808E-03,2.089645508261E+01,-2.23018332510E+00
-5.0368976E-03,2.092044941200E+01,-2.26406186013E+00
-5.0367144E-03,2.089242812296E+01,-2.28159571891E+00
-5.0365312E-03,2.089866321584E+01,-2.23406891930E+00
-5.0363480E-03,2.090542886456E+01,-2.30869244444E+00
-5.0361648E-03,2.088295728019E+01,-2.29109825925E+00
-5.0359816E-03,2.090717835868E+01,-2.30515824989E+00
-5.0357984E-03,2.092122792782E+01,-2.24974591876E+00
-5.0356152E-03,2.090678457221E+01,-2.22596421265E+00
-5.0354320E-03,2.091560537511E+01,-2.20691340403E+00
-5.0352488E-03,2.089450630875E+01,-2.26227852874E+00
-5.0350656E-03,2.091118214237E+01,-2.22989991200E+00
-5.0348824E-03,2.088464440828E+01,-2.21101383106E+00
-5.0346992E-03,2.091585002424E+01,-2.25088567133E+00
-5.0345160E-03,2.090193937117E+01,-2.27805619254E+00
-5.0343328E-03,2.089329471862E+01,-2.24547469881E+00
-5.0341496E-03,2.089489851197E+01,-2.25857610242E+00
-5.0339664E-03,2.091515323663E+01,-2.26352102947E+00
-5.0337832E-03,2.090887257880E+01,-2.31557959816E+00
-5.0336000E-03,2.091540388348E+01,-2.21009816634E+00
-5.0334168E-03,2.088817015806E+01,-2.25205292120E+00
-5.0332336E-03,2.089190809106E+01,-2.27533064210E+00
-5.0330504E-03,2.088020574817E+01,-2.27989840680E+00
-5.0328672E-03,2.092238464443E+01,-2.29010808873E+00
-5.0326840E-03,2.089685918348E+01,-2.25769174178E+00
-5.0325008E-03,2.091113115711E+01,-2.25820557573E+00
-5.0323176E-03,2.089771570222E+01,-2.23282386907E+00
-5.0321344E-03,2.088575434921E+01,-2.27642943976E+00
-5.0319512E-03,2.090766087690E+01,-2.26829911009E+00
-5.0317680E-03,2.090307489553E+01,-2.27624376896E+00
-5.0315848E-03,2.090942423841E+01,-2.21272210949E+00
-5.0314016E-03,2.087760819638E+01,-2.24397495515E+00
-5.0312184E-03,2.090868965773E+01,-2.23091007103E+00
-5.0310352E-03,2.092997025283E+01,-2.23040465391E+00
-5.0308520E-03,2.088344401265E+01,-2.26533864518E+00
-5.0306688E-03,2.090442584412E+01,-2.25634568962E+00
-5.0304856E-03,2.089513487233E+01,-2.23894568519E+00
-5.0303024E-03,2.090304008735E+01,-2.25363140819E+00
-5.0301192E-03,2.092619724156E+01,-2.25914674704E+00
-5.0299360E-03,2.089234394072E+01,-2.26249247682E+00
-5.0297528E-03,2.089708281731E+01,-2.25483939177E+00
-5.0295696E-03,2.091935967611E+01,-2.22808483415E+00
-5.0293864E-03,2.088326186458E+01,-2.27817976740E+00
-5.0292032E-03,2.087992341308E+01,-2.26428529606E+00
-5.0290200E-03,2.089444328615E+01,-2.29824222517E+00
-5.0288368E-03,2.091959218079E+01,-2.29173054579E+00
-5.0286536E-03,2.088189411027E+01,-2.25536234104E+00
-5.0284704E-03,2.089477047840E+01,-2.27219051342E+00
-5.0282872E-03,2.089577230209E+01,-2.26676004133E+00
-5.0281040E-03,2.091389751578E+01,-2.25957896220E+00
-5.0279208E-03,2.089555055419E+01,-2.21730273808E+00
-5.0277376E-03,2.089436867325E+01,-2.26143611255E+00
-5.0275544E-03,2.087770293983E+01,-2.29332991769E+00
-5.0273712E-03,2.086442756517E+01,-2.26775583471E+00
-5.0271880E-03,2.090467386464E+01,-2.24640678973E+00
-5.0270048E-03,2.090813453825E+01,-2.28649338135E+00
-5.0268216E-03,2.088447678885E+01,-2.27102916581E+00
-5.0266384E-03,2.091638285251E+01,-2.26890167580E+00
-5.0264552E-03,2.087881091101E+01,-2.23904257766E+00
-5.0262720E-03,2.090117622217E+01,-2.25975810210E+00
-5.0260888E-03,2.091680328878E+01,-2.23940290636E+00
-5.0259056E-03,2.088955984501E+01,-2.25323365196E+00
-5.0257224E-03,2.089372707581E+01,-2.23183038072E+00
-5.0255392E-03,2.087761773778E+01,-2.23228381840E+00
-5.0253560E-03,2.090644620409E+01,-2.24381016926E+00
-5.0251728E-03,2.088825331120E+01,-2.22572983368E+00
-5.0249896E-03,2.088657655803E+01,-2.20744032306E+00
-5.0248064E-03,2.091161302341E+01,-2.30218552644E+00
-5.0246232E-03,2.088520143231E+01,-2.26249421141E+00
-5.0244400E-03,2.090947238313E+01,-2.22367865392E+00
-5.0242568E-03,2.089777124630E+01,-2.29314137143E+00
-5.0240736E-03,2.088763861967E+01,-2.28104994060E+00
-5.0238904E-03,2.090048163714E+01,-2.29860084257E+00
-5.0237072E-03,2.090540540921E+01,-2.23204330434E+00
-5.0235240E-03,2.088902855342E+01,-2.29318443346E+00
-5.0233408E-03,2.089672415102E+01,-2.29485119819E+00
-5.0231576E-03,2.090373935228E+01,-2.25246415832E+00
-5.0229744E-03,2.090111535558E+01,-2.27334914855E+00
-5.0227912E-03,2.089791613216E+01,-2.26809013295E+00
-5.0226080E-03,2.088929112585E+01,-2.29259970258E+00
-5.0224248E-03,2.089469404941E+01,-2.26148184049E+00
-5.0222416E-03,2.090109075004E+01,-2.27380839535E+00
-5.0220584E-03,2.087364035243E+01,-2.23722510166E+00
-5.0218752E-03,2.090597966736E+01,-2.27521312083E+00
-5.0216920E-03,2.089563713925E+01,-2.17264124551E+00
-5.0215088E-03,2.089269944051E+01,-2.28500731648E+00
-5.0213256E-03,2.090201828213E+01,-2.25292956349E+00
-5.0211424E-03,2.091740706520E+01,-2.26417013803E+00
-5.0209592E-03,2.091025687339E+01,-2.24274019604E+00
-5.0207760E-03,2.088507302156E+01,-2.29698895602E+00
-5.0205928E-03,2.090249104010E+01,-2.30033394075E+00
-5.0204096E-03,2.089299683044E+01,-2.25383515828E+00
-5.0202264E-03,2.092142338449E+01,-2.25512573854E+00
-5.0200432E-03,2.091761869894E+01,-2.24762880136E+00
-5.0198600E-03,2.088140990170E+01,-2.20905544595E+00
-5.0196768E-03,2.091040771039E+01,-2.24711868106E+00
-5.0194936E-03,2.090363599410E+01,-2.22473759097E+00
-5.0193104E-03,2.090355617510E+01,-2.26298055970E+00
-5.0191272E-03,2.092009540698E+01,-2.27826920929E+00
-5.0189440E-03,2.089725005025E+01,-2.22369527803E+00
-5.0187608E-03,2.089321419647E+01,-2.31553449887E+00
-5.0185776E-03,2.090648193428E+01,-2.26233284813E+00
-5.0183944E-03,2.089659175420E+01,-2.21274866383E+00
-5.0182112E-03,2.088857959075E+01,-2.21969777378E+00
-5.0180280E-03,2.089496267078E+01,-2.27800109317E+00
-5.0178448E-03,2.088832125584E+01,-2.26684876145E+00
-5.0176616E-03,2.091193355205E+01,-2.21138642994E+00
-5.0174784E-03,2.091157213369E+01,-2.24524707193E+00
-5.0172952E-03,2.089800422130E+01,-2.28268774119E+00
-5.0171120E-03,2.091784805110E+01,-2.25376073397E+00
-5.0169288E-03,2.090514758652E+01,-2.31814930341E+00
-5.0167456E-03,2.091028304821E+01,-2.23931120601E+00
-5.0165624E-03,2.089831680575E+01,-2.22596179121E+00
-5.0163792E-03,2.091315477205E+01,-2.24182960703E+00
-5.0161960E-03,2.088204804393E+01,-2.22664991054E+00
-5.0160128E-03,2.090243726088E+01,-2.30431170096E+00
-5.0158296E-03,2.089978699623E+01,-2.19560682201E+00
-5.0156464E-03,2.089431319436E+01,-2.21553601916E+00
-5.0154632E-03,2.089955708062E+01,-2.21690867222E+00
-5.0152800E-03,2.089804129725E+01,-2.25458101961E+00
-5.0150968E-03,2.089234579870E+01,-2.25163671314E+00
-5.0149136E-03,2.091439635543E+01,-2.19428724269E+00
-5.0147304E-03,2.090818973774E+01,-2.27375851138E+00
-5.0145472E-03,2.088694505909E+01,-2.22863503625E+00
-5.0143640E-03,2.088626128672E+01,-2.21690598303E+00
-5.0141808E-03,2.089469451042E+01,-2.21159366085E+00
-5.0139976E-03,2.089807521602E+01,-2.24615171212E+00
-5.0138144E-03,2.091134601789E+01,-2.27246141187E+00
-5.0136312E-03,2.089980611628E+01,-2.25910190386E+00
-5.0134480E-03,2.091884254063E+01,-2.21327552465E+00
-5.0132648E-03,2.087169853089E+01,-2.24690055368E+00
-5.0130816E-03,2.090970461773E+01,-2.27837506575E+00
-5.0128984E-03,2.090561088691E+01,-2.25287926043E+00
-5.0127152E-03,2.090239667850E+01,-2.22916685636E+00
-5.0125320E-03,2.088324947333E+01,-2.28843246480E+00
-5.0123488E-03,2.089567626877E+01,-2.27087960704E+00
-5.0121656E-03,2.087684371093E+01,-2.21938002980E+00
-5.0119824E-03,2.090426486501E+01,-2.20778348050E+00
-5.0117992E-03,2.087062834347E+01,-2.24629145707E+00
-5.0116160E-03,2.091831258083E+01,-2.24701972804E+00
-5.0114328E-03,2.089787186174E+01,-2.23370846254E+00
-5.0112496E-03,2.091892624324E+01,-2.19892498464E+00
-5.0110664E-03,2.090436316611E+01,-2.31618641303E+00
-5.0108832E-03,2.090259196753E+01,-2.27560427631E+00
-5.0107000E-03,2.091582823129E+01,-2.26530253314E+00
-5.0105168E-03,2.089549008342E+01,-2.26063664197E+00
-5.0103336E-03,2.088364715738E+01,-2.20773497024E+00
-5.0101504E-03,2.088748007597E+01,-2.27723992323E+00
-5.0099672E-03,2.088584714154E+01,-2.27033299054E+00
-5.0097840E-03,2.088771848524E+01,-2.25735609313E+00
-5.0096008E-03,2.088354276078E+01,-2.20880193994E+00
-5.0094176E-03,2.088897566361E+01,-2.25077565885E+00
-5.0092344E-03,2.089947458407E+01,-2.26050967942E+00
-5.0090512E-03,2.090547845284E+01,-2.27174302456E+00
-5.0088680E-03,2.089436983274E+01,-2.19273578734E+00
-5.0086848E-03,2.091834774757E+01,-2.23200007933E+00
-5.0085016E-03,2.089023155676E+01,-2.25729901469E+00
-5.0083184E-03,2.089377766525E+01,-2.24115898493E+00
-5.0081352E-03,2.089845232250E+01,-2.20532311252E+00
-5.0079520E-03,2.088692524521E+01,-2.26470474047E+00
-5.0077688E-03,2.088908809753E+01,-2.19348797002E+00
-5.0075856E-03,2.089571496522E+01,-2.21759771123E+00
-5.0074024E-03,2.090732757052E+01,-2.25061469139E+00
-5.0072192E-03,2.091507211378E+01,-2.26265076674E+00
-5.0070360E-03,2.089419960560E+01,-2.25977887060E+00
-5.0068528E-03,2.089819092354E+01,-2.17660979726E+00
-5.0066696E-03,2.088344333278E+01,-2.22370811864E+00
-5.0064864E-03,2.090243698148E+01,-2.22292694855E+00
-5.0063032E-03,2.088259300267E+01,-2.24240680584E+00
-5.0061200E-03,2.088110735690E+01,-2.22035201625E+00
-5.0059368E-03,2.088877526628E+01,-2.24763478511E+00
-5.0057536E-03,2.089313913187E+01,-2.20852789828E+00
-5.0055704E-03,2.089125416292E+01,-2.19177635047E+00
-5.0053872E-03,2.089620779784E+01,-2.29576581516E+00
-5.0052040E-03,2.088606894067E+01,-2.21930807349E+00
-5.0050208E-03,2.088875539185E+01,-2.22965307659E+00
-5.0048376E-03,2.089983144360E+01,-2.28551186048E+00
-5.0046544E-03,2.089280970445E+01,-2.25487527098E+00
-5.0044712E-03,2.088576237256E+01,-2.26372540821E+00
-5.0042880E-03,2.089326296983E+01,-2.22978903805E+00
-5.0041048E-03,2.090184310036E+01,-2.21638141559E+00
-5.0039216E-03,2.088254293477E+01,-2.23070572722E+00
-5.0037384E-03,2.090362132577E+01,-2.26336850212E+00
-5.0035552E-03,2.090332469488E+01,-2.24462706721E+00
-5.0033720E-03,2.088522527417E+01,-2.24608386527E+00
-5.0031888E-03,2.090157896331E+01,-2.23634415199E+00
-5.0030056E-03,2.090584494224E+01,-2.28592567039E+00
-5.0028224E-03,2.090961336209E+01,-2.25822882387E+00
-5.0026392E-03,2.088689979216E+01,-2.24269353678E+00
-5.0024560E-03,2.090723287364E+01,-2.23414649847E+00
-5.0022728E-03,2.088504675360E+01,-2.19751495062E+00
-5.0020896E-03,2.088583814962E+01,-2.26178435734E+00
-5.0019064E-03,2.089532939302E+01,-2.21295918929E+00
-5.0017232E-03,2.090636313012E+01,-2.29680753439E+00
-5.0015400E-03,2.089674103124E+01,-2.23742042328E+00
-5.0013568E-03,2.090691630313E+01,-2.23876782586E+00
-5.0011736E-03,2.090304520963E+01,-2.22117418782E+00
-5.0009904E-03,2.091879517822E+01,-2.22545582694E+00
-5.0008072E-03,2.090852492074E+01,-2.19723799857E+00
-5.0006240E-03,2.090822272984E+01,-2.21662417646E+00
-5.0004408E-03,2.090499502191E+01,-2.23561356436E+00
-5.0002576E-03,2.091128835039E+01,-2.26516646692E+00
-5.0000744E-03,2.090143578177E+01,-2.27285461626E+00
-4.9998912E-03,2.092064238204E+01,-2.28153121318E+00
-4.9997080E-03,2.089650671048E+01,-2.23347273315E+00
-4.9995248E-03,2.090717538310E+01,-2.22300933567E+00
-4.9993416E-03,2.093104770457E+01,-2.25623292974E+00
-4.9991584E-03,2.087831438104E+01,-2.20374856037E+00
-4.9989752E-03,2.091096858544E+01,-2.23459001756E+00
-4.9987920E-03,2.088937188083E+01,-2.20345163145E+00
-4.9986088E-03,2.088939780420E+01,-2.25066216555E+00
-4.9984256E-03,2.090455005927E+01,-2.23868916403E+00
-4.9982424E-03,2.090451860851E+01,-2.20385806062E+00
-4.9980592E-03,2.091088058477E+01,-2.29624560927E+00
-4.9978760E-03,2.091451653330E+01,-2.24110574820E+00
-4.9976928E-03,2.090772983203E+01,-2.26983395298E+00
-4.9975096E-03,2.089466243101E+01,-2.24259425779E+00
-4.9973264E-03,2.091717591094E+01,-2.22923946460E+00
-4.9971432E-03,2.091002407068E+01,-2.23446376515E+00
-4.9969600E-03,2.090120086497E+01,-2.27382093328E+00
-4.9967768E-03,2.091170003688E+01,-2.22920450508E+00
-4.9965936E-03,2.091090034744E+01,-2.19431175976E+00
-4.9964104E-03,2.091501866052E+01,-2.18812589194E+00
-4.9962272E-03,2.090675187813E+01,-2.23811988146E+00
-4.9960440E-03,2.091452857530E+01,-2.22996518607E+00
-4.9958608E-03,2.090399009226E+01,-2.19537186096E+00
-4.9956776E-03,2.089559197942E+01,-2.22837352087E+00
-4.9954944E-03,2.089026349181E+01,-2.26384855234E+00
-4.9953112E-03,2.094024867801E+01,-2.27635720405E+00
-4.9951280E-03,2.090762284635E+01,-2.24238416306E+00
-4.9949448E-03,2.090445358822E+01,-2.24445436508E+00
-4.9947616E-03,2.090802005077E+01,-2.26098641180E+00
-4.9945784E-03,2.088385712406E+01,-2.23149913256E+00
-4.9943952E-03,2.090993067300E+01,-2.25874973587E+00
-4.9942120E-03,2.090686096860E+01,-2.28065729500E+00
-4.9940288E-03,2.090455528399E+01,-2.26324316938E+00
-4.9938456E-03,2.091657063043E+01,-2.23308483730E+00
-4.9936624E-03,2.091031483425E+01,-2.25545911710E+00
-4.9934792E-03,2.090008327322E+01,-2.24958521905E+00
-4.9932960E-03,2.088105490016E+01,-2.25088698682E+00
-4.9931128E-03,2.090204065716E+01,-2.22892440981E+00
-4.9929296E-03,2.090914749125E+01,-2.21960714445E+00
-4.9927464E-03,2.088693729186E+01,-2.23932962292E+00
-4.9925632E-03,2.092157388622E+01,-2.25221072217E+00
-4.9923800E-03,2.091506126387E+01,-2.24265111503E+00
-4.9921968E-03,2.088969511496E+01,-2.22631674153E+00
-4.9920136E-03,2.090226950640E+01,-2.23750142506E+00
-4.9918304E-03,2.088558894632E+01,-2.23618834172E+00
-4.9916472E-03,2.091108176908E+01,-2.28899563556E+00
-4.9914640E-03,2.091314775920E+01,-2.21329836533E+00
-4.9912808E-03,2.090431042532E+01,-2.21094456394E+00
-4.9910976E-03,2.091089920191E+01,-2.26502040061E+00
-4.9909144E-03,2.090642888615E+01,-2.26845895997E+00
-4.9907312E-03,2.089259224994E+01,-2.22425104477E+00
-4.9905480E-03,2.094085621698E+01,-2.21928525609E+00
-4.9903648E-03,2.091798583096E+01,-2.25875551007E+00
-4.9901816E-03,2.090435556186E+01,-2.24253518865E+00
-4.9899984E-03,2.089981730612E+01,-2.23716701041E+00
-4.9898152E-03,2.091611880394E+01,-2.24300159500E+00
-4.9896320E-03,2.090782448700E+01,-2.24541411628E+00
-4.9894488E-03,2.090922387367E+01,-2.24387568780E+00
-4.9892656E-03,2.092086282609E+01,-2.22829683810E+00
-4.9890824E-03,2.090835879607E+01,-2.23794984524E+00
-4.9888992E-03,2.091770366816E+01,-2.17555566817E+00
-4.9887160E-03,2.090855414098E+01,-2.28128819619E+00
-4.9885328E-03,2.089304680986E+01,-2.20126792449E+00
-4.9883496E-03,2.090587246748E+01,-2.24163298155E+00
-4.9881664E-03,2.090921129150E+01,-2.21503417599E+00
-4.9879832E-03,2.089324092543E+01,-2.22792707975E+00
-4.9878000E-03,2.089644932704E+01,-2.23290428878E+00
-4.9876168E-03,2.091518671768E+01,-2.22392991311E+00
-4.9874336E-03,2.090054113468E+01,-2.24187634778E+00
-4.9872504E-03,2.091866104448E+01,-2.24709743527E+00
-4.9870672E-03,2.091452689892E+01,-2.22471179334E+00
-4.9868840E-03,2.091761386072E+01,-2.24209080809E+00
-4.9867008E-03,2.090470265647E+01,-2.21063264073E+00
-4.9865176E-03,2.089483452080E+01,-2.24609845211E+00
-4.9863344E-03,2.090869288476E+01,-2.24855636372E+00
-4.9861512E-03,2.092182353189E+01,-2.19860740365E+00
-4.9859680E-03,2.090557868177E+01,-2.24648540500E+00
-4.9857848E-03,2.089760014372E+01,-2.19724447126E+00
-4.9856016E-03,2.091169399725E+01,-2.20592676089E+00
-4.9854184E-03,2.090577182410E+01,-2.20868874933E+00
-4.9852352E-03,2.094150647571E+01,-2.22588636572E+00
-4.9850520E-03,2.091366978413E+01,-2.25418073717E+00
-4.9848688E-03,2.090935966982E+01,-2.21210786733E+00
-4.9846856E-03,2.090353409810E+01,-2.20707113515E+00
-4.9845024E-03,2.090720035652E+01,-2.22467017486E+00
